0,0;1,0
0,0001;0,9999000049998334
0,0002;0,9998000199986669
0,00030000000000000003;0,9997000449955004
0,0004;0,9996000799893345
0,0005;0,9995001249791694
0,0006000000000000001;0,9994001799640055
0,0007;0,9993002449428435
0,0008;0,9992003199146838
0,0009000000000000001;0,9991004048785274
0,001;0,999000499833375
0,0011;0,9989006047782277
0,0012000000000000001;0,9988007197120864
0,0013000000000000002;0,9987008446339523
0,0014;0,9986009795428267
0,0015;0,9985011244377109
0,0016;0,9984012793176064
0,0017000000000000001;0,9983014441815147
0,0018000000000000002;0,9982016190284373
0,0019;0,9981018038573762
0,002;0,9980019986673332
0,0021000000000000003;0,9979022034573102
0,0022;0,9978024182263091
0,0023;0,9977026429733322
0,0024000000000000002;0,9976028776973818
0,0025;0,9975031223974602
0,0026000000000000003;0,9974033770725699
0,0027;0,9973036417217134
0,0028;0,9972039163438932
0,0029000000000000002;0,9971042009381121
0,003;0,9970044955033732
0,0031000000000000003;0,9969048000386792
0,0032;0,9968051145430331
0,0033;0,9967054390154382
0,0034000000000000002;0,9966057734548978
0,0035;0,996506117860415
0,0036000000000000003;0,9964064722309934
0,0037;0,9963068365656367
0,0038;0,9962072108633482
0,0039000000000000003;0,9961075951231319
0,004;0,9960079893439916
0,0041;0,9959083935249312
0,004200000000000001;0,9958088076649547
0,0043;0,9957092317630662
0,0044;0,9956096658182702
0,0045000000000000005;0,9955101098295707
0,0046;0,9954105637959723
0,0047;0,9953110277164796
0,0048000000000000004;0,9952115015900972
0,0049;0,9951119854158297
0,005;0,9950124791926821
0,0051;0,9949129829196595
0,005200000000000001;0,9948134965957667
0,0053;0,9947140202200088
0,0054;0,994614553791391
0,0055000000000000005;0,994515097308919
0,0056;0,9944156507715979
0,0057;0,9943162141784333
0,0058000000000000005;0,9942167875284307
0,0059;0,9941173708205963
0,006;0,9940179640539355
0,0061;0,9939185672274542
0,006200000000000001;0,9938191803401586
0,0063;0,9937198033910549
0,0064;0,9936204363791493
0,006500000000000001;0,9935210793034479
0,0066;0,9934217321629574
0,0067;0,9933223949566841
0,0068000000000000005;0,9932230676836349
0,006900000000000001;0,9931237503428163
0,007;0,9930244429332352
0,0071;0,9929251454538986
0,007200000000000001;0,9928258579038135
